시도별,시점,합계_면적,합계_생산량,사과_면적,사과_10a생산량,사과_생산량,배_면적,배_10a생산량,배_생산량,복숭아_면적,복숭아_10a생산량,복숭아_생산량,포도_면적,포도_10a생산량,포도_생산량,감귤_면적,감귤_10a생산량,감귤_생산량,감_면적,감_10a생산량,감_생산량,단감_면적,단감_10a생산량,단감_생산량,떫은감_면적,떫은감_10a생산량,떫은감_생산량,자두_면적,자두_10a생산량,자두_생산량,매실_면적,매실_10a생산량,매실_생산량,기타_면적,기타_10a생산량,기타_생산량
충청남도,2018,7130.2223,94971.0,1437.3623,1244.0,17878.0,2057.1979,2561.0,52685.0,379.1127,1004.0,3805.0,920.6203,956.0,8797.0,0.0,0.0,0.0,437.9139,939.91079,4116.0,42.9451,568.0,244.0,394.9688,980.0,3872.0,32.2212,618.0,199.0,,,,1865.794,401.0,7491.0
충청남도,2019,6998.6877,99773.0,1435.9505,1684.0,24189.0,2012.3368,2614.0,52597.0,371.3631,863.0,3205.0,857.941,969.0,8316.0,0.0,0.0,0.0,464.9069,1086.23899,5050.0,74.3285,475.0,353.0,390.5784,1203.0,4697.0,25.0189,380.0,95.0,418.9403,441.0,1848.0,1412.2302,317.0,4473.0
충청남도,2020,6781.0566,77768.9305,1297.0499,1322.0,17147.0,1956.2109,2132.0,41710.0,370.1306,756.2738581631,2799.2009688623,817.7571,820.9317888332,6713.2279893402,21.3827,460.1445927682,98.3913378378,441.3206,947.0160941269,4179.3771086976,124.8174,662.4235734665,826.819881388,316.5032,1059.2490778323,3352.5572273096,31.1647,348.1846090863,108.5106888679,416.348,451.148067384,1878.3459555921,1429.6921,219.2693443749,3134.8764942494
충청남도,2021,7507.3146,93050.0,1533.6432,1481.0,22717.0,2107.7094,2393.0,50433.0,293.0883,894.0,2619.0,983.0722,829.0,8153.0,4.6446,743.0,35.0,393.842,698.5035,2751.0,47.4678,472.0,224.0,346.3742,730.0,2527.0,21.1675,400.0,85.0,270.003,479.0,1292.0,1900.1444,261.0,4965.0
전라북도,1980,5180.3,36365.0,1989.7,573.0,11401.0,393.6,664.0,2613.5,1086.3,1014.0,11015.1,372.7,435.0,1621.2,,,,352.6,972.0,3427.3,,,,,,,,,,,,,985.4,638.0,6286.9
전라북도,1981,4285.0,27632.0,2059.0,525.0,10810.0,451.0,771.0,3477.0,1015.0,879.0,8922.0,391.0,381.0,1490.0,,,,331.0,796.0,2636.0,,,,,,,31.0,865.0,268.0,,,,7.0,419.0,29.0
전라북도,1982,4324.0,32913.0,1573.0,689.0,10838.0,409.0,1011.0,4135.0,1471.0,872.0,12827.0,312.0,555.0,1732.0,,,,333.0,484.0,1613.0,,,,,,,48.0,703.0,337.0,,,,178.0,804.0,1431.0
전라북도,1983,4459.0,40894.0,1473.0,920.0,13552.0,415.0,1220.0,5063.0,1538.0,897.0,13796.0,327.0,792.0,2590.0,,,,339.0,870.0,2949.0,,,,,,,21.0,770.0,162.0,,,,346.0,804.0,2782.0
전라북도,1984,4501.0,37469.0,1315.0,908.0,11940.0,326.0,1454.0,4740.0,1748.0,724.0,12656.0,417.0,770.0,3211.0,,,,305.0,806.0,2458.0,,,,,,,21.0,876.0,184.0,,,,369.0,618.0,2280.0
전라북도,1985,4733.0,46052.0,1407.0,869.0,12227.0,365.0,1312.0,4789.0,1853.0,1056.0,19568.0,497.0,879.0,4369.0,,,,502.0,850.0,4267.0,,,,,,,21.0,852.0,179.0,,,,88.0,742.0,653.0
전라북도,1986,4502.0,46853.0,1166.0,1068.0,12453.0,362.0,1324.0,4793.0,1837.0,1044.0,19178.0,535.0,943.0,5045.0,,,,512.0,927.0,4746.0,,,,,,,19.0,768.0,146.0,,,,71.0,693.0,492.0
전라북도,1987,3287.0,38656.0,800.0,1568.0,12544.0,255.0,1756.0,4478.0,1459.0,990.0,14444.0,369.0,952.0,3513.0,,,,325.0,939.0,3052.0,,,,,,,10.0,790.0,79.0,,,,69.0,792.0,546.0
전라북도,1988,3268.0,42429.0,719.0,1551.0,11151.0,314.0,2497.0,7841.0,1334.0,1102.0,14701.0,399.0,1062.0,4237.0,1.0,924.0,9.0,367.0,975.0,3578.0,,,,,,,18.0,878.0,158.0,,,,116.0,650.0,754.0
전라북도,1989,3424.0,46377.0,809.0,1578.0,12770.0,333.0,2439.0,8123.0,1242.0,1211.0,15041.0,400.0,1099.0,4396.0,,,,509.0,1021.0,5199.0,,,,,,,13.0,931.0,121.0,,,,118.0,616.0,727.0
전라북도,1990,3387.0,35490.0,959.0,1000.0,9594.0,366.0,1726.0,6319.0,1103.0,938.0,10346.0,359.0,1050.0,3770.0,,,,476.0,953.0,4538.0,,,,,,,12.0,983.0,118.0,,,,112.0,719.0,805.0
전라북도,1991,3469.0,37212.0,982.0,787.0,7732.0,381.0,1657.0,6313.0,1001.0,1135.0,11361.0,374.0,1060.0,3964.0,,,,536.0,880.0,4717.0,,,,,,,21.0,1043.0,219.0,,,,174.0,1670.0,2906.0
전라북도,1992,3748.0,42868.0,945.0,887.0,8386.0,490.0,1354.0,6636.0,802.0,1111.0,8910.0,366.0,1030.0,3770.0,0.0,0.0,0.0,619.0,973.0,6022.0,,,,,,,18.0,906.0,163.0,,,,508.0,1768.0,8981.0
전라북도,1993,3968.0,35973.0,952.0,933.0,8878.0,507.0,1369.0,6940.0,676.0,970.0,6557.0,462.0,949.0,4384.0,0.0,0.0,0.0,703.0,728.0,5121.0,,,,,,,32.0,766.0,245.0,,,,636.0,605.0,3848.0
전라북도,1994,4382.0,38326.0,966.0,1051.0,10150.0,618.0,1131.0,6990.0,624.0,883.0,5510.0,554.0,899.0,4980.0,0.0,0.0,0.0,893.0,655.0,5853.0,,,,,,,18.0,787.0,142.0,,,,709.0,663.0,4701.0
전라북도,1995,5024.0,51549.0,910.0,1246.0,11343.0,835.0,968.0,8083.0,507.0,1274.0,6459.0,1137.0,1149.0,13064.0,0.0,0.0,0.0,979.0,828.0,8111.0,,,,,,,33.0,786.0,259.0,,,,623.0,679.0,4230.0
전라북도,1996,5579.0,66977.0,1223.0,1622.0,19842.0,870.0,1322.0,11499.0,519.0,1314.0,6820.0,1219.0,1284.0,15652.0,0.0,0.0,0.0,1058.0,770.0,8147.0,,,,,,,38.0,851.0,323.0,,,,652.0,720.0,4694.0
전라북도,1997,6048.0,75710.0,1135.0,1578.0,17907.0,1144.0,1110.0,12699.0,490.0,1503.0,7365.0,1359.0,1269.0,17246.0,0.0,0.0,0.0,1249.0,1042.0,13014.0,,,,,,,42.0,838.0,352.0,,,,629.0,1133.0,7127.0
전라북도,1998,5943.0,66255.0,1000.0,1324.0,13244.0,1235.0,1156.0,14276.0,504.0,1415.0,7132.0,1274.0,1294.0,16486.0,0.0,0.0,0.0,1326.0,931.97587,12358.0,297.0,1105.0,3282.0,1029.0,882.0,9076.0,53.0,1194.0,633.0,,,,551.0,375.0,2126.0
전라북도,1999,6218.0,65192.0,915.0,1422.0,13007.0,1397.0,871.0,12168.0,487.0,1148.0,5591.0,1497.0,1547.0,23159.0,0.0,0.0,0.0,1373.0,645.73926,8866.0,293.0,604.0,1770.0,1080.0,657.0,7096.0,51.0,960.0,490.0,,,,498.0,371.0,1911.0
전라북도,2000,6557.0,85909.0,842.0,1522.0,12819.0,1418.0,1648.0,23364.0,613.0,1266.0,7761.0,1668.0,1735.0,28940.0,0.0,0.0,0.0,1515.0,680.19802,10305.0,331.0,885.0,2929.0,1184.0,623.0,7376.0,59.0,1000.0,590.0,,,,442.0,482.0,2130.0
전라북도,2001,6510.0,86732.0,762.0,1527.0,11635.0,1372.0,1662.0,22805.0,674.0,1448.0,9760.0,1573.0,1724.0,27119.0,0.0,0.0,0.0,1340.0,943.13433,12638.0,275.0,1052.0,2893.0,1065.0,915.0,9745.0,57.0,960.0,547.0,,,,732.0,304.37158,2228.0
전라북도,2002,6587.0,75502.0,834.0,1080.0,9004.0,1321.0,1460.0,19541.0,775.0,1255.0,9726.0,1504.0,1469.0,22094.0,0.0,0.0,0.0,1280.0,793.59375,10158.0,230.0,1006.0,2314.0,1050.0,747.0,7844.0,60.0,827.0,496.0,,,,813.0,551.41451,4483.0
전라북도,2003,6596.0,83052.0,900.0,966.0,8694.0,1237.0,1953.0,24163.0,775.0,1238.0,9595.0,1475.0,1458.0,21506.0,0.0,0.0,0.0,1168.0,1137.07192,13281.0,169.0,1220.0,2062.0,999.0,1123.0,11219.0,57.0,1037.0,591.0,,,,984.0,530.69106,5222.0
전라북도,2004,6362.0,95199.0,952.0,1205.0,11469.0,1122.0,2541.0,28509.0,860.0,1515.0,13029.0,1335.0,1817.0,24257.0,0.0,0.0,0.0,1075.0,1173.48837,12615.0,146.0,1412.0,2062.0,929.0,1136.0,10553.0,57.0,1040.0,593.0,,,,961.0,491.88345,4727.0
전라북도,2005,6095.0,99043.0,933.0,1221.0,11391.0,1031.0,2683.0,27657.0,814.0,1623.0,13211.0,1235.0,1706.0,21069.0,0.0,0.0,0.0,1113.0,1196.40611,13316.0,142.0,1206.0,1713.0,971.0,1195.0,11603.0,48.0,1045.0,502.0,,,,921.0,1291.7481,11897.0
전라북도,2006,5711.0,85181.0,1148.0,1409.9366,16186.0,929.0,2283.58839,21215.0,814.0,1623.0,13211.0,954.0,1786.0,17038.0,0.0,0.0,0.0,974.0,1195.68789,11646.0,62.0,1206.0,748.0,912.0,1195.0,10898.0,58.0,1116.0,647.0,,,,834.0,628.05755,5238.0
전라북도,2007,5762.0,88804.0,1310.0,1634.0,21403.0,926.0,2504.0,23184.0,786.0,1605.0,12615.0,863.0,1685.0,14542.0,0.0,0.0,0.0,953.0,1096.43232,10449.0,81.0,951.0,770.0,872.0,1110.0,9679.0,71.0,1012.0,719.0,,,,853.0,690.73857,5892.0
전라북도,2008,6504.0,103425.0,1614.0,1820.0,29375.0,760.0,2511.0,19080.0,689.0,1596.0,10996.0,858.0,1827.0,15676.0,0.0,0.0,0.0,1502.0,1250.46605,18782.0,108.0,1308.0,1413.0,1394.0,1246.0,17369.0,36.0,850.0,306.0,,,,1045.0,881.33971,9210.0
전라북도,2009,6622.0,72515.0,1662.0,1569.0,26074.0,690.0,2101.0,14495.0,701.0,1223.0,8576.0,890.0,1293.0,11509.0,0.0,0.0,0.0,1529.0,515.76194,7886.0,75.0,904.0,678.0,1454.0,496.0,7208.0,51.0,704.0,359.0,,,,1099.0,329.0,3616.0
전라북도,2010,6965.0,75997.0,1763.0,1725.0,30408.0,722.0,1997.0,14415.0,754.0,1256.0,9473.0,785.0,1297.0,10184.0,0.0,0.0,0.0,1780.0,442.69663,7880.0,83.0,648.0,538.0,1697.0,433.0,7342.0,43.0,430.0,185.0,,,,1118.0,309.0,3452.0
전라북도,2011,7113.0,74164.0,1835.0,1485.0,27252.0,681.0,2111.0,14373.0,723.0,1197.0,8653.0,843.0,1346.0,11350.0,2.0,0.0,0.0,1827.0,503.77668,9204.0,79.0,700.0,553.0,1748.0,495.0,8651.0,41.0,505.0,207.0,,,,1161.0,269.0,3125.0
전라북도,2012,7118.0,68771.0,1869.0,1348.0,25191.0,645.0,1224.0,7896.0,736.0,1328.0,9774.0,934.0,1331.0,12433.0,0.0,0.0,0.0,1703.0,579.33059,9866.0,137.0,748.0,1025.0,1566.0,565.0,8841.0,51.0,425.0,217.0,,,,1180.0,288.0,3394.0
전라북도,2013,8883.0,84050.0,1925.0,1581.0,30432.0,633.0,2061.0,13048.0,698.0,1031.0,7194.0,988.0,1429.0,14123.0,0.0,0.0,0.0,1631.0,567.74985,9260.0,110.0,776.0,854.0,1521.0,553.0,8406.0,51.0,306.0,156.0,,,,2957.0,333.0,9837.0
전라북도,2014,9629.0,89795.0,2078.0,1376.0,28598.0,617.0,2750.0,16966.0,808.0,1010.0,8162.0,1021.0,1376.0,14046.0,0.0,0.0,0.0,1472.0,674.45652,9928.0,96.0,839.0,805.0,1376.0,663.0,9123.0,42.0,393.0,165.0,,,,3591.0,332.0,11930.0
전라북도,2015,10009.0,82154.0,2223.0,1560.0,34688.0,618.0,2090.0,12916.0,913.0,888.0,8111.0,931.0,1358.0,12645.0,0.0,0.0,0.0,1515.0,111.35314,1687.0,116.0,633.0,734.0,1399.0,68.0,953.0,48.0,373.0,179.0,,,,3761.0,317.0,11928.0
전라북도,2016,11101.0,105995.0,2360.0,1738.0,41008.0,681.0,2268.0,15446.0,1265.0,1022.0,12923.0,1258.0,983.0,12361.0,10.0,490.0,49.0,1558.0,635.49422,9901.0,78.0,281.0,219.0,1480.0,654.0,9682.0,84.0,450.0,378.0,,,,3885.0,359.0,13929.0
전라북도,2017,10962.2891,111420.0,2524.8156,1612.0,40694.0,715.0301,2910.0,20808.0,1341.3535,1048.0,14054.0,1012.6899,1068.0,10816.0,9.2709,895.0,83.0,1538.6627,747.85721,11507.0,114.4922,658.0,753.0,1424.1705,755.0,10754.0,97.6266,367.0,358.0,,,,3722.8398,352.0,13100.0
전라북도,2018,10569.4517,92626.0,2642.5413,1082.0,28597.0,647.9107,2233.0,14466.0,1373.9021,968.0,13296.0,994.8462,1249.0,12429.0,7.6176,0.0,0.0,1439.6464,824.92479,11876.0,115.1873,938.0,1080.0,1324.4591,815.0,10796.0,84.6889,396.0,335.0,,,,3378.2985,344.0,11627.0
전라북도,2019,10259.0616,105297.0,2698.3831,1483.0,40020.0,536.7841,2852.0,15308.0,1344.9897,1021.0,13727.0,981.7197,1149.0,11278.0,0.0,0.0,0.0,1429.7107,841.56886,12032.0,69.9762,603.0,422.0,1359.7345,854.0,11610.0,70.0887,351.0,246.0,627.8868,459.0,2884.0,2569.4988,381.0,9802.0
전라북도,2020,9517.0147,76887.7323,2449.1548,931.0,22804.0,532.2536,2094.0,11145.0,1309.0127,1057.1394485487,13838.0896382124,1016.5825,935.0129280325,9505.1777991165,0.0,0.0,0.0,1256.7874,750.4603030947,9431.6905312958,81.9619,633.6649384512,519.3638231884,1174.8255,758.6085514919,8912.3267081074,77.2167,286.8291444726,221.48,554.9174,436.1235515015,2420.1254727796,2321.0896,324.0792123821,7522.1688943627
전라북도,2021,7592.6662,90405.0,2032.8281,1729.0,35142.0,730.0802,2451.0,17896.0,1066.923,1222.0,13034.0,818.9996,823.0,6743.0,7.5246,520.0,39.0,1020.2705,948.866,9681.0,111.2453,1481.0,1648.0,909.0252,884.0,8033.0,63.694,440.0,280.0,309.5651,443.0,1372.0,1542.7811,403.0,6218.0
전라남도,1980,4571.6,20401.3,539.3,237.0,1278.1,1124.0,668.0,7508.3,668.9,956.0,6394.7,332.8,395.0,1314.6,21.4,55.0,11.8,1474.0,200.0,2948.0,,,,,,,,,,,,,411.2,230.0,945.8
전라남도,1981,6064.0,28084.0,825.0,226.0,1865.0,1308.0,694.0,9078.0,701.0,948.0,6645.0,453.0,741.0,3357.0,29.0,66.0,19.0,1936.0,243.0,4710.0,,,,,,,63.0,258.0,163.0,,,,749.0,300.0,2247.0
전라남도,1982,6023.0,44120.0,814.0,979.0,7969.0,1198.0,897.0,10746.0,650.0,966.0,6279.0,572.0,583.0,3335.0,23.0,610.0,140.0,1846.0,600.0,11068.0,,,,,,,79.0,489.0,386.0,,,,841.0,499.0,4197.0
전라남도,1983,5889.0,53092.0,575.0,1212.0,6969.0,1303.0,952.0,12405.0,698.0,989.0,6903.0,632.0,672.0,4247.0,14.0,643.0,90.0,1971.0,902.0,17778.0,,,,,,,90.0,516.0,464.0,,,,606.0,699.0,4236.0
전라남도,1984,6838.0,63108.0,550.0,1196.0,6578.0,1406.0,1227.0,17252.0,704.0,1155.0,8131.0,750.0,884.0,6630.0,7.0,571.0,40.0,2640.0,741.0,19562.0,,,,,,,113.0,743.0,840.0,,,,668.0,610.0,4075.0
전라남도,1985,6921.0,78484.0,544.0,1425.0,7752.0,1186.0,1719.0,20387.0,798.0,1115.0,8898.0,892.0,975.0,8697.0,7.0,1086.0,76.0,2678.0,1003.0,26860.0,,,,,,,99.0,723.0,716.0,,,,717.0,711.0,5098.0
전라남도,1986,7899.0,85312.0,427.0,1437.0,6136.0,1233.0,1722.0,21232.0,903.0,1213.0,10953.0,1006.0,1003.0,10090.0,7.0,766.0,54.0,3421.0,914.0,31268.0,,,,,,,89.0,797.0,709.0,,,,813.0,599.0,4870.0
전라남도,1987,7527.0,87023.0,217.0,796.0,1728.0,1472.0,2157.0,31751.0,855.0,992.0,8482.0,779.0,1229.0,9574.0,6.0,824.0,49.0,3281.0,852.0,27954.0,,,,,,,117.0,804.0,941.0,,,,800.0,818.0,6544.0
전라남도,1988,7673.0,104659.0,214.0,1041.0,2227.0,1471.0,2977.0,43785.0,777.0,1090.0,8469.0,721.0,1269.0,9149.0,8.0,924.0,74.0,3352.0,898.0,30093.0,,,,,,,92.0,897.0,825.0,,,,1038.0,967.0,10037.0
전라남도,1989,8676.0,112936.0,246.0,1153.0,2835.0,1606.0,2696.0,43303.0,765.0,1176.0,8996.0,688.0,1294.0,8903.0,11.0,926.0,102.0,3619.0,965.0,34934.0,,,,,,,92.0,909.0,836.0,,,,1649.0,790.0,13027.0
전라남도,1990,9449.0,92122.0,270.0,680.0,1835.0,1657.0,2266.0,37543.0,712.0,1060.0,7547.0,622.0,1061.0,6599.0,5.0,787.0,39.0,3903.0,694.0,27106.0,,,,,,,101.0,790.0,798.0,,,,2179.0,489.0,10655.0
전라남도,1991,10253.0,104925.0,234.0,662.0,1549.0,1868.0,2148.0,40123.0,617.0,1189.0,7336.0,506.0,1017.0,5146.0,6.0,1197.0,72.0,4224.0,739.0,31214.0,,,,,,,93.0,708.0,658.0,,,,2705.0,696.0,18827.0
전라남도,1992,11824.0,125936.0,237.0,1031.0,2443.0,2110.0,1873.0,39523.0,614.0,1116.0,6852.0,501.0,1163.0,5827.0,15.0,400.0,60.0,4988.0,992.0,49498.0,,,,,,,77.0,1031.0,794.0,,,,3282.0,638.0,20939.0
전라남도,1993,13534.0,105523.0,249.0,1152.0,2869.0,2245.0,1678.0,37675.0,577.0,1171.0,6757.0,503.0,895.0,4502.0,14.0,314.0,44.0,5717.0,549.0,31377.0,,,,,,,78.0,649.0,506.0,,,,4151.0,525.0,21793.0
전라남도,1994,15226.0,122822.0,236.0,1071.0,2528.0,2650.0,1478.0,39155.0,525.0,1027.0,5392.0,491.0,949.0,4660.0,14.0,1311.0,184.0,6440.0,817.0,52641.0,,,,,,,87.0,649.0,565.0,,,,4783.0,370.0,17697.0
전라남도,1995,17265.0,124770.0,200.0,1195.0,2389.0,3195.0,1309.0,41827.0,553.0,1249.0,6907.0,680.0,1100.0,7480.0,14.0,980.0,137.0,7503.0,575.0,43139.0,,,,,,,85.0,689.0,586.0,,,,5035.0,443.0,22305.0
전라남도,1996,17601.0,139349.0,445.0,722.0,3212.0,3261.0,1630.0,53139.0,407.0,1199.0,4880.0,479.0,1167.0,5590.0,0.0,0.0,0.0,7779.0,628.0,48872.0,,,,,,,75.0,680.0,510.0,,,,5155.0,449.0,23146.0
전라남도,1997,18122.0,164661.0,395.0,658.0,2601.0,3933.0,1657.0,65178.0,455.0,1229.0,5592.0,553.0,1148.0,6348.0,1.0,1205.0,12.0,8247.0,708.0,58418.0,,,,,,,53.0,772.0,409.0,,,,4485.0,582.0,26103.0
전라남도,1998,17924.0,163928.0,380.0,318.0,1208.0,4498.0,1394.0,62705.0,456.0,1327.0,6051.0,540.0,1222.0,6599.0,0.0,0.0,0.0,8468.0,777.14927,65809.0,7840.0,775.0,60760.0,628.0,804.0,5049.0,49.0,557.0,273.0,,,,3533.0,593.0,21283.0
전라남도,1999,17286.0,146520.0,294.0,281.0,827.0,4492.0,1229.0,55217.0,475.0,834.0,3962.0,565.0,1203.0,6797.0,7.0,1445.0,101.0,8614.0,736.31298,63426.0,8003.0,741.0,59302.0,611.0,675.0,4124.0,32.0,680.0,218.0,,,,2807.0,550.0,15972.0
전라남도,2000,16934.0,180421.0,297.0,225.0,668.0,4546.0,1495.0,67964.0,502.0,733.0,3680.0,652.0,1468.0,9571.0,7.0,1574.0,110.0,8381.0,937.26286,78552.0,7742.0,949.0,73472.0,639.0,795.0,5080.0,18.0,603.0,109.0,,,,2531.0,781.0,19767.0
전라남도,2001,16101.0,207354.0,240.0,297.0,713.0,4412.0,2325.0,102577.0,508.0,878.0,4460.0,559.0,1717.0,9598.0,4.0,1680.0,67.0,7969.0,881.11432,70216.0,7250.0,883.0,64018.0,719.0,862.0,6198.0,18.0,866.0,156.0,,,,2391.0,818.36052,19567.0
전라남도,2002,15820.0,183113.0,231.0,1300.0,3002.0,4453.0,1751.0,78243.0,558.0,1320.0,7366.0,515.0,1493.0,7689.0,10.0,0.0,0.0,7405.0,899.23025,66588.0,6668.0,885.0,59012.0,737.0,1028.0,7576.0,50.0,645.0,323.0,,,,2598.0,766.05081,19902.0
전라남도,2003,15620.0,181359.0,282.0,1020.0,2875.0,4284.0,1696.0,72755.0,614.0,1398.0,8584.0,464.0,1657.0,7688.0,35.0,0.0,0.0,7146.0,965.33725,68983.0,6265.0,963.0,60332.0,881.0,982.0,8651.0,66.0,887.0,585.0,,,,2729.0,728.80176,19889.0
전라남도,2004,15411.0,219819.0,312.0,1296.0,4045.0,4061.0,2582.0,105417.0,571.0,1403.0,8011.0,438.0,1448.0,6342.0,55.0,510.0,281.0,6902.0,1059.40307,73120.0,5867.0,1081.0,63422.0,1035.0,937.0,9698.0,65.0,788.0,512.0,,,,3007.0,734.65248,22091.0
전라남도,2005,15374.0,211938.0,276.0,1598.0,4410.0,3999.0,2200.0,88502.0,557.0,1212.0,6751.0,416.0,1584.0,6589.0,74.0,1145.0,847.0,6691.0,1029.26319,68868.0,5444.0,1011.0,55039.0,1247.0,1109.0,13829.0,80.0,917.0,734.0,,,,3281.0,1073.97135,35237.0
전라남도,2006,16338.0,229679.0,235.0,1421.32495,3340.0,4460.0,2301.29131,102638.0,361.0,1122.0,4050.0,515.0,1205.0,6206.0,0.0,0.0,0.0,6950.0,1046.11511,72705.0,5118.0,1010.0,51692.0,1832.0,1147.0,21013.0,111.0,992.0,1101.0,,,,3706.0,1069.58985,39639.0
전라남도,2007,16793.0,245975.0,243.0,1405.0,3415.0,4536.0,2587.0,117358.0,368.0,1297.0,4773.0,435.0,1230.0,5351.0,2.0,1658.0,33.0,6752.0,1137.47038,76802.0,4666.0,1114.0,51979.0,2086.0,1190.0,24823.0,94.0,986.0,927.0,,,,4363.0,855.28306,37316.0
전라남도,2008,17721.0,273113.0,277.0,1603.0,4440.0,4622.0,2752.0,127188.0,462.0,1493.0,6898.0,369.0,1522.0,5616.0,14.0,1553.0,217.0,6950.0,1210.53237,84132.0,4577.0,1272.0,58219.0,2373.0,1092.0,25913.0,82.0,896.0,735.0,,,,4945.0,887.50253,43887.0
전라남도,2009,17188.0,219656.0,321.0,1070.0,3435.0,4118.0,2546.0,104845.0,345.0,963.0,3324.0,372.0,1340.0,4986.0,23.0,957.0,220.0,6701.0,955.49918,64028.0,4300.0,1069.0,45971.0,2401.0,752.0,18057.0,81.0,406.0,329.0,,,,5227.0,736.0,38489.0
전라남도,2010,19529.0,193540.0,285.0,857.0,2443.0,4079.0,2115.0,86254.0,386.0,757.0,2922.0,363.0,1023.0,3715.0,9.0,0.0,0.0,6976.0,725.22936,50592.0,4084.0,836.0,34148.0,2892.0,569.0,16444.0,77.0,305.0,235.0,,,,7354.0,644.0,47379.0
전라남도,2011,18302.0,179663.0,292.0,715.0,2088.0,3672.0,2044.0,75069.0,387.0,806.0,3121.0,337.0,1196.0,4032.0,37.0,316.0,117.0,6872.0,808.41094,55554.0,3821.0,954.0,36454.0,3051.0,626.0,19100.0,92.0,376.0,346.0,,,,6613.0,595.0,39336.0
전라남도,2012,18484.0,115325.0,273.0,636.0,1737.0,3638.0,737.0,26801.0,451.0,686.0,3092.0,354.0,1126.0,3987.0,26.0,1058.0,275.0,6688.0,682.61065,45653.0,3705.0,796.0,29492.0,2983.0,542.0,16161.0,76.0,251.0,191.0,,,,6978.0,481.0,33589.0
전라남도,2013,18896.0,178172.0,300.0,1496.0,4489.0,3602.0,2440.0,87893.0,432.0,479.0,2068.0,372.0,876.0,3260.0,23.0,1161.0,267.0,6631.0,664.83185,44085.0,3623.0,864.0,31288.0,3008.0,425.0,12797.0,84.0,244.0,205.0,,,,7452.0,482.0,35905.0
전라남도,2014,18775.0,208238.0,308.0,1642.0,5058.0,3457.0,2746.0,94913.0,480.0,395.0,1895.0,292.0,1242.0,3628.0,21.0,914.0,192.0,6457.0,928.79046,59972.0,3477.0,1041.0,36180.0,2980.0,798.0,23792.0,94.0,317.0,298.0,,,,7666.0,552.0,42282.0
전라남도,2015,18909.0,203064.0,289.0,1841.0,5320.0,3499.0,2457.0,85980.0,506.0,445.0,2252.0,281.0,1380.0,3877.0,19.0,711.0,135.0,6055.0,1013.69116,61379.0,3108.0,1093.0,33966.0,2947.0,930.0,27413.0,86.0,228.0,196.0,,,,8174.0,537.0,43925.0
전라남도,2016,18719.0,209562.0,554.0,1674.0,9274.0,2499.0,2766.0,69119.0,692.0,989.0,6841.0,283.0,1118.0,3165.0,0.0,0.0,0.0,6026.0,1055.078,63579.0,3028.0,1043.0,31573.0,2998.0,1068.0,32006.0,53.0,432.0,229.0,,,,8612.0,666.0,57355.0
전라남도,2017,18545.1093,213407.0,533.3394,1429.0,7621.0,2449.8134,2800.0,68601.0,758.6493,641.0,4861.0,286.6534,1379.0,3952.0,83.8518,1703.0,1428.0,5790.8653,1275.73335,73876.0,2927.6996,1147.0,33574.0,2863.1657,1408.0,40302.0,65.2224,425.0,277.0,,,,8576.7143,616.0,52791.0
전라남도,2018,18040.3462,172610.0,545.4847,730.0,3984.0,2330.0476,2212.0,51530.0,709.6958,615.0,4364.0,274.8385,1291.0,3549.0,91.7355,1405.0,1289.0,5606.6702,1079.01834,60497.0,2673.3969,1100.0,29419.0,2933.2733,1059.0,31078.0,75.2056,331.0,249.0,,,,8406.6683,561.0,47148.0
전라남도,2019,17709.685,168139.0,557.2449,982.0,5471.0,2230.2928,2268.0,50582.0,780.4253,793.0,6187.0,306.2726,1069.0,3275.0,57.6093,1227.0,707.0,5441.3259,964.52594,52483.0,2499.7709,901.0,22529.0,2941.555,1018.0,29954.0,74.9862,771.0,578.0,3795.8803,524.0,19882.0,4465.6477,649.0,28974.0
전라남도,2020,17003.3371,118215.3039,562.3377,524.0,2944.0,2142.8002,1297.0,27788.0,788.3146,723.2690418859,5701.6354544666,270.6555,917.1470448341,2482.3089199311,62.1526,965.6678817497,600.1876958724,5203.7784,700.24538943,36439.2183221536,2350.9127,864.3500776289,20320.1157474379,2852.8657,565.0144195262,16119.1025747157,78.2274,302.5993121442,236.7155743083,3479.1624,423.6389097572,14739.0856600412,4415.9083,617.8604819903,27284.1523066294
전라남도,2021,15098.6037,146345.0,207.6475,787.0,1635.0,2551.8936,2695.0,68762.0,776.5142,744.0,5779.0,223.9965,989.0,2215.0,110.3214,1065.0,1175.0,4819.0066,687.2578,33119.0,1956.6402,948.0,18548.0,2862.3664,509.0,14571.0,109.0258,167.0,182.0,2622.5614,439.0,11523.0,3677.6367,597.0,21955.0
경상북도,1980,31568.5,323890.1,22667.0,1132.0,256590.4,388.7,1032.0,4011.4,3055.2,899.0,27466.2,2594.1,678.0,17588.0,,,,1032.4,1039.0,10726.6,,,,,,,,,,,,,1831.1,410.0,7507.5
경상북도,1981,33714.0,426464.0,23697.0,1440.0,341237.0,442.0,832.0,3677.0,3000.0,1039.0,31170.0,3271.0,720.0,23551.0,,,,1123.0,1120.0,12578.0,,,,,,,1874.0,672.0,12593.0,,,,307.0,540.0,1658.0
경상북도,1982,34653.0,421293.0,23635.0,1392.0,328999.0,571.0,948.0,5413.0,2946.0,1021.0,30079.0,3399.0,695.0,23623.0,,,,1086.0,1034.0,11225.0,,,,,,,2311.0,705.0,16293.0,,,,705.0,803.0,5661.0
